start_state,oracle_target,valley_required,random_terminal,random_best_seen,random_steps,random_min_delta,random_downhill_steps,random_regret,greedy_terminal,greedy_best_seen,greedy_steps,greedy_min_delta,greedy_downhill_steps,greedy_regret,beam_terminal,beam_best_seen,beam_steps,beam_min_delta,beam_downhill_steps,beam_regret,lookahead_terminal,lookahead_best_seen,lookahead_steps,lookahead_min_delta,lookahead_downhill_steps,lookahead_regret,oracle_terminal,oracle_best_seen,oracle_steps,oracle_min_delta,oracle_downhill_steps,oracle_regret
71,68,True,1.5633394930000002,1.5735970190000002,3,-0.14538902499999984,2,0.010257525999999961,1.429176356,1.429176356,0,0.0,0,0.14442066300000023,1.5633394930000002,1.5735970190000002,3,-0.14538902499999984,2,0.010257525999999961,1.5633394930000002,1.5735970190000002,3,-0.14538902499999984,2,0.010257525999999961,1.5735970190000002,1.5735970190000002,2,-0.14538902499999984,1,0.0
99,279,False,1.557765785,1.649725054,3,-0.27414700999999986,1,0.21436552099999995,1.772131306,1.772131306,1,0.2953230440000001,0,0.0,1.750974591,1.750974591,3,0.04589685900000018,0,0.021156714999999826,1.688455211,1.772131306,3,-0.13008103699999984,1,0.08367609499999995,1.772131306,1.772131306,1,0.2953230440000001,0,0.0
100,101,False,1.719125999,1.719125999,3,-0.22620251700000016,2,0.09174631099999986,1.772131306,1.772131306,1,0.13008103699999984,0,0.03874100400000002,1.77230179,1.81087231,3,-0.03857051999999994,1,0.03857051999999994,1.77230179,1.81087231,3,-0.03857051999999994,1,0.03857051999999994,1.81087231,1.81087231,2,0.046404941999999894,0,0.0
101,101,False,1.543761208,1.81087231,3,-0.12241709899999997,3,0.2671111019999999,1.81087231,1.81087231,0,0.0,0,0.0,1.772131306,1.81087231,3,-0.12241709899999997,2,0.03874100400000002,1.664978852,1.81087231,3,-0.3734368429999999,2,0.14589345799999998,1.81087231,1.81087231,0,0.0,0,0.0
108,101,True,1.543761208,1.543761208,3,-0.14538669799999981,1,0.2671111019999999,1.696924619,1.696924619,2,0.1617420919999999,0,0.1139476909999999,1.77230179,1.81087231,3,-0.1983530659999999,2,0.03857051999999994,1.77230179,1.81087231,3,-0.1983530659999999,2,0.03857051999999994,1.81087231,1.81087231,2,-0.1983530659999999,1,0.0
109,1367,False,1.772131306,1.772131306,3,-0.17774773599999993,1,0.0208879190000002,1.649725054,1.649725054,1,0.27414700999999986,0,0.1432941710000002,1.793019225,1.793019225,3,0.08369002400000003,0,0.0,1.793019225,1.793019225,3,-0.2984442909999998,1,0.0,1.793019225,1.793019225,3,-0.2984442909999998,1,0.0
110,150,True,1.532258796,1.64110554,3,-0.1752096179999998,2,0.3013951669999999,1.64110554,1.64110554,0,0.0,0,0.19254842299999986,1.793019225,1.793019225,3,-0.1752096179999998,2,0.04063473799999984,1.532258796,1.833653963,3,-0.3013951669999999,2,0.3013951669999999,1.833653963,1.833653963,2,-0.1558213930000003,1,0.0
118,290,True,3.0954282980000003,3.0954282980000003,3,-0.3794821129999999,2,0.0,1.708225638,1.708225638,0,0.0,0,1.3872026600000003,3.0954282980000003,3.0954282980000003,3,-0.3794821129999999,2,0.0,3.0954282980000003,3.0954282980000003,3,-0.3794821129999999,2,0.0,3.0954282980000003,3.0954282980000003,3,-0.3794821129999999,2,0.0
128,101,True,1.558784423,1.630957699,1,-0.07217327600000001,1,0.25208788699999984,1.630957699,1.630957699,0,0.0,0,0.17991461099999984,1.77230179,1.81087231,3,-0.46564811000000006,2,0.03857051999999994,1.77230179,1.81087231,3,-0.46564811000000006,2,0.03857051999999994,1.81087231,1.81087231,2,-0.46564811000000006,1,0.0
132,43,False,1.506822593,1.506822593,1,0.3230199280000001,0,0.0,1.506822593,1.506822593,1,0.3230199280000001,0,0.0,1.506822593,1.506822593,1,0.3230199280000001,0,0.0,1.506822593,1.506822593,1,0.3230199280000001,0,0.0,1.506822593,1.506822593,1,0.3230199280000001,0,0.0
138,150,False,1.324059213,1.532258796,3,-0.18643337799999982,2,0.50959475,1.7628303980000002,1.7628303980000002,1,0.32643639,0,0.07082356499999976,1.793019225,1.793019225,3,-0.1315415560000004,1,0.04063473799999984,1.4852841469999998,1.833653963,3,-0.34836981600000017,1,0.34836981600000017,1.833653963,1.833653963,2,0.09586478799999987,0,0.0
150,150,False,1.4852841469999998,1.833653963,3,-0.3013951669999999,2,0.34836981600000017,1.833653963,1.833653963,0,0.0,0,0.0,1.793019225,1.833653963,3,-0.3013951669999999,1,0.04063473799999984,1.793019225,1.833653963,3,-0.34836981600000017,2,0.04063473799999984,1.833653963,1.833653963,0,0.0,0,0.0
163,1004,False,1.357939206,1.357939206,3,-0.14683407700000006,1,0.13727860400000003,1.49521781,1.49521781,2,0.02941573800000019,0,0.0,1.4658020719999998,1.4658020719999998,3,0.0026681310000000735,0,0.02941573800000019,1.49521781,1.49521781,2,0.02941573800000019,0,0.0,1.49521781,1.49521781,2,0.02941573800000019,0,0.0
169,51,False,1.515916339,1.515916339,1,0.07771421999999983,0,0.0,1.515916339,1.515916339,1,0.07771421999999983,0,0.0,1.515916339,1.515916339,1,0.07771421999999983,0,0.0,1.515916339,1.515916339,1,0.07771421999999983,0,0.0,1.515916339,1.515916339,1,0.07771421999999983,0,0.0
234,236,False,1.48149574,1.567602378,3,-0.08610663799999996,1,0.08610663799999996,1.567602378,1.567602378,2,0.02607332699999998,0,0.0,1.48149574,1.567602378,3,-0.08610663799999996,1,0.08610663799999996,1.48149574,1.567602378,3,-0.08610663799999996,1,0.08610663799999996,1.567602378,1.567602378,2,0.02607332699999998,0,0.0
279,101,True,1.541431039,1.772131306,3,-0.3572201690000001,1,0.26944127100000004,1.772131306,1.772131306,0,0.0,0,0.03874100400000002,1.81087231,1.81087231,3,-0.13008103699999984,1,0.0,1.81087231,1.81087231,3,-0.13008103699999984,1,0.0,1.81087231,1.81087231,3,-0.13008103699999984,1,0.0
280,279,True,1.4363940080000002,1.649725054,3,-0.27414700999999986,2,0.33573729799999974,1.649725054,1.649725054,0,0.0,0,0.122406252,1.748802916,1.748802916,3,-0.320209443,1,0.023328389999999866,1.642050269,1.772131306,3,-0.1729167920000001,2,0.13008103699999984,1.772131306,1.772131306,2,-0.1729167920000001,1,0.0
281,101,True,1.4149111369999998,1.541431039,3,-0.125583287,2,0.3959611730000001,1.750974591,1.750974591,2,0.050100733999999925,0,0.05989771899999985,1.642050269,1.772131306,3,-0.13008103699999984,2,0.16882204099999987,1.81087231,1.81087231,3,-0.125583287,1,0.0,1.81087231,1.81087231,3,-0.125583287,1,0.0
284,101,False,1.642050269,1.772131306,3,-0.13008103699999984,2,0.16882204099999987,1.81087231,1.81087231,1,0.395024558,0,0.0,1.81087231,1.81087231,3,0.046404941999999894,0,0.0,1.81087231,1.81087231,3,0.046404941999999894,0,0.0,1.81087231,1.81087231,3,0.046404941999999894,0,0.0
290,290,False,1.708225638,3.0954282980000003,3,-1.7733308650000004,1,1.3872026600000003,3.0954282980000003,3.0954282980000003,0,0.0,0,0.0,1.708225638,3.0954282980000003,3,-1.7733308650000004,1,1.3872026600000003,1.708225638,3.0954282980000003,3,-1.7733308650000004,1,1.3872026600000003,3.0954282980000003,3.0954282980000003,0,0.0,0,0.0
291,293,False,1.538657323,1.538657323,2,0.009313858000000064,0,0.0,1.538657323,1.538657323,2,0.009313858000000064,0,0.0,1.538657323,1.538657323,2,0.009313858000000064,0,0.0,1.538657323,1.538657323,2,0.009313858000000064,0,0.0,1.538657323,1.538657323,2,0.009313858000000064,0,0.0
295,104,False,1.6146464880000002,1.6146464880000002,1,1.6146464880000002,0,0.0,1.6146464880000002,1.6146464880000002,1,1.6146464880000002,0,0.0,1.6146464880000002,1.6146464880000002,1,1.6146464880000002,0,0.0,1.6146464880000002,1.6146464880000002,1,1.6146464880000002,0,0.0,1.6146464880000002,1.6146464880000002,1,1.6146464880000002,0,0.0
309,150,False,1.4363940080000002,1.833653963,3,-0.3013951669999999,2,0.3972599549999998,1.833653963,1.833653963,1,0.34836981600000017,0,0.0,1.833653963,1.833653963,3,-0.1752096179999998,1,0.0,1.6312888419999998,1.833653963,3,-0.3013951669999999,1,0.20236512100000015,1.833653963,1.833653963,1,0.34836981600000017,0,0.0
319,290,True,3.0954282980000003,3.0954282980000003,2,-0.3794821129999999,1,0.0,1.708225638,1.708225638,1,0.006646092000000214,0,1.3872026600000003,3.0954282980000003,3.0954282980000003,2,-0.3794821129999999,1,0.0,3.0954282980000003,3.0954282980000003,2,-0.3794821129999999,1,0.0,3.0954282980000003,3.0954282980000003,2,-0.3794821129999999,1,0.0
364,364,False,1.321162811,1.4803626019999998,1,-0.1591997909999998,1,0.1591997909999998,1.4803626019999998,1.4803626019999998,0,0.0,0,0.0,1.321162811,1.4803626019999998,1,-0.1591997909999998,1,0.1591997909999998,1.321162811,1.4803626019999998,1,-0.1591997909999998,1,0.1591997909999998,1.4803626019999998,1.4803626019999998,0,0.0,0,0.0
713,1367,True,1.793019225,1.793019225,3,-0.05452654999999984,2,0.0,1.772131306,1.772131306,1,0.19668711900000013,0,0.0208879190000002,1.793019225,1.793019225,3,-0.12654004499999982,1,0.0,1.793019225,1.793019225,3,-0.1770669739999997,2,0.0,1.793019225,1.793019225,3,-0.1770669739999997,2,0.0
719,101,False,1.415847752,1.748802916,3,-0.33295516400000014,2,0.395024558,1.81087231,1.81087231,2,0.03857051999999994,0,0.0,1.793019225,1.793019225,3,-0.0377456060000001,1,0.017853084999999824,1.688455211,1.81087231,3,-0.12241709899999997,1,0.12241709899999997,1.81087231,1.81087231,2,0.03857051999999994,0,0.0
738,293,False,1.219504828,1.529343465,1,-0.3098386369999999,1,0.319152495,1.538657323,1.538657323,1,0.009313858000000064,0,0.0,1.538657323,1.538657323,1,0.009313858000000064,0,0.0,1.538657323,1.538657323,1,0.009313858000000064,0,0.0,1.538657323,1.538657323,1,0.009313858000000064,0,0.0
741,741,False,1.294171565,1.694028419,1,-0.3998568539999998,1,0.3998568539999998,1.694028419,1.694028419,0,0.0,0,0.0,1.294171565,1.694028419,1,-0.3998568539999998,1,0.3998568539999998,1.294171565,1.694028419,1,-0.3998568539999998,1,0.3998568539999998,1.694028419,1.694028419,0,0.0,0,0.0
766,304,False,1.4959924362,1.4959924362,1,0.10141726508888893,0,0.0,1.4959924362,1.4959924362,1,0.10141726508888893,0,0.0,1.4959924362,1.4959924362,1,0.10141726508888893,0,0.0,1.4959924362,1.4959924362,1,0.10141726508888893,0,0.0,1.4959924362,1.4959924362,1,0.10141726508888893,0,0.0
773,1367,False,1.557765785,1.750613591,3,-0.35223637799999996,2,0.23525344000000015,1.793019225,1.793019225,1,0.04240563400000008,0,0.0,1.793019225,1.793019225,3,-0.08783715700000028,2,0.0,1.793019225,1.793019225,3,-0.35223637799999996,2,0.0,1.793019225,1.793019225,3,-0.35223637799999996,2,0.0
774,1367,False,1.793019225,1.793019225,3,-0.2984442909999998,2,0.0,1.793019225,1.793019225,1,0.15156341600000012,0,0.0,1.772131306,1.772131306,3,-0.17774773599999993,2,0.0208879190000002,1.793019225,1.793019225,3,-0.2984442909999998,2,0.0,1.793019225,1.793019225,3,-0.2984442909999998,2,0.0
826,150,True,1.557765785,1.793019225,3,-0.15156341600000012,2,0.275888178,1.793019225,1.793019225,1,0.1617303830000003,0,0.04063473799999984,1.793019225,1.793019225,3,0.03148759199999995,0,0.04063473799999984,1.4852841469999998,1.833653963,3,-0.34836981600000017,2,0.34836981600000017,1.833653963,1.833653963,2,-0.09903004599999976,1,0.0
1330,1367,True,1.2593214940000002,1.7628303980000002,3,-0.503508904,1,0.533697731,1.7628303980000002,1.7628303980000002,2,0.01445109500000008,0,0.030188826999999918,1.750613591,1.793019225,3,-0.05452654999999984,2,0.04240563400000008,1.750613591,1.793019225,3,-0.2911154829999998,2,0.04240563400000008,1.793019225,1.793019225,2,-0.2911154829999998,1,0.0
1331,101,True,1.748379303,1.748379303,3,-0.13479108600000012,1,0.06249300699999982,1.793019225,1.793019225,2,0.04240563400000008,0,0.017853084999999824,1.750613591,1.793019225,3,-0.04240563400000008,1,0.060258718999999905,1.81087231,1.81087231,3,-0.03399300500000013,1,0.0,1.81087231,1.81087231,3,-0.03399300500000013,1,0.0
1333,150,True,1.750613591,1.793019225,3,-0.06844620699999981,2,0.08304037199999992,1.750974591,1.750974591,2,0.008449221000000007,0,0.08267937199999986,1.750613591,1.793019225,3,-0.06844620699999981,2,0.08304037199999992,1.833653963,1.833653963,3,-0.2542821049999999,1,0.0,1.833653963,1.833653963,3,-0.2542821049999999,1,0.0
2320,2320,False,1.4105070380000002,1.564749664,1,-0.15424262599999983,1,0.15424262599999983,1.564749664,1.564749664,0,0.0,0,0.0,1.4105070380000002,1.564749664,1,-0.15424262599999983,1,0.15424262599999983,1.4105070380000002,1.564749664,1,-0.15424262599999983,1,0.15424262599999983,1.564749664,1.564749664,0,0.0,0,0.0
